timestamp,token_id,best_bid,best_ask,spread,spread_pct,bid_depth,ask_depth,sanity_ok
2026-03-03T01:58:55.468486+00:00,DOWN:46991409,0.64,0.65,0.010000000000000009,1.5384615384615397,64,35,True,69448.9
2026-03-03T02:14:54.478641+00:00,UP:65670593,0.32,0.33,0.010000000000000009,3.030303030303033,32,67,True,69448.9
2026-03-03T02:14:54.574027+00:00,DOWN:46991409,0.67,0.68,0.010000000000000009,1.4705882352941189,67,32,True,69448.9
2026-03-03T02:30:55.093878+00:00,UP:65670593,0.28,0.29,0.009999999999999953,3.4482758620689493,28,71,True,69448.9
2026-03-03T02:30:55.185770+00:00,DOWN:46991409,0.71,0.72,0.010000000000000009,1.3888888888888902,71,28,True,69448.9
2026-03-03T02:47:03.856385+00:00,UP:65670593,0.29,0.31,0.020000000000000018,6.451612903225811,29,69,True,69448.9
2026-03-03T02:47:03.958028+00:00,DOWN:46991409,0.69,0.7,0.010000000000000009,1.42857142857143,69,30,True,69448.9
2026-03-03T03:03:09.578450+00:00,UP:65670593,0.28,0.29,0.009999999999999953,3.4482758620689493,28,71,True,69448.9
2026-03-03T03:03:09.677440+00:00,DOWN:46991409,0.71,0.72,0.010000000000000009,1.3888888888888902,71,28,True,69448.9
2026-03-03T03:19:11.262602+00:00,UP:65670593,0.24,0.25,0.010000000000000009,4.0000000000000036,24,75,True,69448.9
2026-03-03T03:19:11.389567+00:00,DOWN:46991409,0.75,0.76,0.010000000000000009,1.3157894736842117,75,24,True,69448.9
2026-03-03T03:35:10.958789+00:00,UP:65670593,0.27,0.28,0.010000000000000009,3.571428571428574,27,72,True,69448.9
2026-03-03T03:35:11.059594+00:00,DOWN:46991409,0.72,0.73,0.010000000000000009,1.3698630136986314,72,27,True,69448.9
2026-03-03T03:51:20.355752+00:00,UP:65670593,0.24,0.26,0.020000000000000018,7.692307692307699,24,74,True,69448.9
2026-03-03T03:51:20.456266+00:00,DOWN:46991409,0.74,0.76,0.020000000000000018,2.6315789473684235,74,24,True,69448.9
2026-03-03T04:07:21.435111+00:00,UP:65670593,0.25,0.27,0.020000000000000018,7.407407407407414,25,73,True,69448.9
2026-03-03T04:07:21.531487+00:00,DOWN:46991409,0.73,0.75,0.020000000000000018,2.6666666666666687,73,25,True,69448.9
2026-03-03T04:23:20.122912+00:00,UP:65670593,0.25,0.26,0.010000000000000009,3.8461538461538494,25,74,True,69448.9
2026-03-03T04:23:20.214927+00:00,DOWN:46991409,0.74,0.75,0.010000000000000009,1.3333333333333344,74,25,True,69448.9
2026-03-03T04:39:31.036182+00:00,UP:65670593,0.23,0.24,0.009999999999999981,4.166666666666659,23,76,True,69448.9
2026-03-03T04:39:31.131148+00:00,DOWN:46991409,0.76,0.77,0.010000000000000009,1.2987012987012998,76,23,True,69448.9
2026-03-03T04:55:32.018268+00:00,UP:65670593,0.19,0.21,0.01999999999999999,9.523809523809518,19,79,True,69448.9
2026-03-03T04:55:32.110281+00:00,DOWN:46991409,0.79,0.81,0.020000000000000018,2.469135802469138,79,19,True,69448.9
2026-03-03T05:11:40.612855+00:00,UP:65670593,0.23,0.24,0.009999999999999981,4.166666666666659,23,76,True,69448.9
2026-03-03T05:11:40.711708+00:00,DOWN:46991409,0.76,0.77,0.010000000000000009,1.2987012987012998,76,23,True,69448.9
2026-03-03T05:27:23.149182+00:00,UP:65670593,0.25,0.26,0.010000000000000009,3.8461538461538494,25,74,True,69448.9
2026-03-03T05:27:23.246424+00:00,DOWN:46991409,0.74,0.75,0.010000000000000009,1.3333333333333344,74,25,True,69448.9
2026-03-03T05:43:32.079611+00:00,UP:65670593,0.19,0.21,0.01999999999999999,9.523809523809518,19,79,True,69448.9
2026-03-03T05:43:32.200628+00:00,DOWN:46991409,0.79,0.81,0.020000000000000018,2.469135802469138,79,19,True,69448.9
2026-03-03T05:59:30.638115+00:00,UP:65670593,0.16,0.18,0.01999999999999999,11.111111111111107,16,82,True,69448.9
2026-03-03T05:59:30.773949+00:00,DOWN:46991409,0.82,0.84,0.020000000000000018,2.380952380952383,82,16,True,69448.9
2026-03-03T06:15:03.856218+00:00,UP:65670593,0.17,0.18,0.009999999999999981,5.555555555555546,17,82,True,69448.9
2026-03-03T06:15:04.005862+00:00,DOWN:46991409,0.82,0.83,0.010000000000000009,1.204819277108435,82,17,True,69448.9
2026-03-03T06:31:05.533298+00:00,UP:65670593,0.16,0.17,0.010000000000000009,5.8823529411764754,16,83,True,69448.9
2026-03-03T06:31:05.638166+00:00,DOWN:46991409,0.83,0.84,0.010000000000000009,1.1904761904761916,83,16,True,69448.9
2026-03-03T06:46:41.888731+00:00,UP:65670593,0.16,0.17,0.010000000000000009,5.8823529411764754,16,83,True,69448.9
2026-03-03T06:46:41.986155+00:00,DOWN:46991409,0.83,0.84,0.010000000000000009,1.1904761904761916,83,16,True,69448.9
2026-03-03T07:02:31.367600+00:00,UP:65670593,0.17,0.19,0.01999999999999999,10.52631578947368,17,81,True,69448.9
2026-03-03T07:02:31.472549+00:00,DOWN:46991409,0.81,0.83,0.019999999999999907,2.4096385542168566,81,17,True,69448.9
2026-03-03T07:20:11.281225+00:00,UP:65670593,0.21,0.22,0.010000000000000009,4.545454545454549,21,78,True,69448.9
2026-03-03T07:20:11.480336+00:00,DOWN:46991409,0.78,0.79,0.010000000000000009,1.2658227848101276,78,21,True,69448.9
2026-03-03T07:39:06.544280+00:00,UP:65670593,0.18,0.19,0.010000000000000009,5.263157894736847,18,81,True,69448.9
2026-03-03T07:39:06.651144+00:00,DOWN:46991409,0.81,0.82,0.009999999999999898,1.2195121951219388,81,18,True,69448.9
2026-03-03T07:56:31.938472+00:00,UP:65670593,0.2,0.21,0.009999999999999981,4.761904761904753,20,79,True,69448.9
2026-03-03T07:56:32.064788+00:00,DOWN:46991409,0.79,0.8,0.010000000000000009,1.250000000000001,79,20,True,69448.9
2026-03-03T08:13:01.444854+00:00,UP:65670593,0.2,0.21,0.009999999999999981,4.761904761904753,20,79,True,69448.9
2026-03-03T08:13:01.545955+00:00,DOWN:46991409,0.79,0.8,0.010000000000000009,1.250000000000001,79,20,True,69448.9
2026-03-03T08:30:33.367516+00:00,UP:65670593,0.11,0.12,0.009999999999999995,8.33333333333333,11,88,True,69448.9
2026-03-03T08:30:33.484996+00:00,DOWN:46991409,0.88,0.89,0.010000000000000009,1.1235955056179785,88,11,True,69448.9
2026-03-03T08:48:07.295300+00:00,UP:65670593,0.07,0.08,0.009999999999999995,12.499999999999993,7,92,True,69448.9
2026-03-03T08:48:07.405936+00:00,DOWN:46991409,0.92,0.93,0.010000000000000009,1.0752688172043021,92,7,True,69448.9
2026-03-03T09:05:49.711761+00:00,UP:65670593,0.05,0.06,0.009999999999999995,16.66666666666666,5,81,True,69448.9
2026-03-03T09:05:49.846014+00:00,DOWN:46991409,0.94,0.95,0.010000000000000009,1.0526315789473695,81,5,True,69448.9
2026-03-03T09:23:13.441426+00:00,UP:65670593,0.05,0.06,0.009999999999999995,16.66666666666666,5,81,True,69448.9
2026-03-03T09:23:13.539399+00:00,DOWN:46991409,0.94,0.95,0.010000000000000009,1.0526315789473695,81,5,True,69448.9
2026-03-03T09:40:30.988881+00:00,UP:65670593,0.039,0.04,0.0010000000000000009,2.500000000000002,24,96,True,69448.9
2026-03-03T09:40:31.104043+00:00,DOWN:46991409,0.96,0.961,0.0010000000000000009,0.10405827263267439,97,24,True,69448.9
2026-03-03T09:57:45.959325+00:00,UP:65670593,0.034,0.04,0.005999999999999998,14.999999999999996,23,98,True,69448.9
2026-03-03T09:57:46.079809+00:00,DOWN:46991409,0.96,0.966,0.006000000000000005,0.6211180124223609,98,23,True,69448.9
2026-03-03T10:14:58.910023+00:00,UP:65670593,0.034,0.039,0.0049999999999999975,12.820512820512814,24,100,True,69448.9
2026-03-03T10:14:59.011525+00:00,DOWN:46991409,0.961,0.966,0.0050000000000000044,0.5175983436853007,100,24,True,69448.9
2026-03-03T10:31:55.688555+00:00,UP:65670593,0.033,0.035,0.0020000000000000018,5.714285714285719,23,104,True,69448.9
2026-03-03T10:31:55.838153+00:00,DOWN:46991409,0.965,0.967,0.0020000000000000018,0.20682523267838696,104,23,True,69448.9
2026-03-03T10:48:50.635520+00:00,UP:65670593,0.031,0.04,0.009000000000000001,22.500000000000004,20,101,True,69448.9
2026-03-03T10:48:50.752763+00:00,DOWN:46991409,0.96,0.969,0.009000000000000008,0.9287925696594436,101,20,True,69448.9
2026-03-03T11:05:49.520766+00:00,UP:65670593,0.031,0.037,0.005999999999999998,16.21621621621621,22,108,True,69448.9
2026-03-03T11:05:49.620399+00:00,DOWN:46991409,0.963,0.969,0.006000000000000005,0.6191950464396291,108,22,True,69448.9
2026-03-03T11:23:14.989304+00:00,UP:65670593,0.033,0.039,0.005999999999999998,15.38461538461538,24,109,True,69448.9
2026-03-03T11:23:15.093440+00:00,DOWN:46991409,0.961,0.967,0.006000000000000005,0.6204756980351609,109,24,True,69448.9
2026-03-03T11:40:06.743186+00:00,UP:65670593,0.034,0.036,0.001999999999999995,5.555555555555541,24,103,True,69448.9
2026-03-03T11:40:06.879354+00:00,DOWN:46991409,0.964,0.966,0.0020000000000000018,0.20703933747412026,104,24,True,69448.9
2026-03-03T11:56:54.852367+00:00,UP:65670593,0.033,0.037,0.003999999999999997,10.810810810810802,22,103,True,69448.9
2026-03-03T11:56:55.063375+00:00,DOWN:46991409,0.963,0.967,0.0040000000000000036,0.4136504653567739,103,22,True,69448.9
2026-03-03T12:13:13.789357+00:00,UP:65670593,0.083,0.097,0.013999999999999999,14.432989690721648,33,95,True,69448.9
2026-03-03T12:13:13.977319+00:00,DOWN:46991409,0.903,0.917,0.014000000000000012,1.5267175572519098,95,33,True,69448.9
2026-03-03T12:29:31.281671+00:00,UP:65670593,0.063,0.07,0.007000000000000006,10.000000000000007,31,93,True,69448.9
2026-03-03T12:29:31.386193+00:00,DOWN:46991409,0.93,0.937,0.007000000000000006,0.7470651013874072,93,31,True,69448.9
2026-03-03T12:45:25.738201+00:00,UP:65670593,0.043,0.049,0.006000000000000005,12.244897959183684,30,82,True,69448.9
2026-03-03T12:45:25.874240+00:00,DOWN:46991409,0.951,0.957,0.006000000000000005,0.6269592476489034,82,30,True,69448.9
2026-03-03T13:01:46.180110+00:00,UP:65670593,0.035,0.037,0.001999999999999995,5.405405405405392,23,82,True,69448.9
2026-03-03T13:01:46.308661+00:00,DOWN:46991409,0.963,0.968,0.0050000000000000044,0.5165289256198352,84,23,True,69448.9
2026-03-03T13:18:46.395191+00:00,UP:65670593,0.019,0.025,0.006000000000000002,24.000000000000007,13,80,True,69448.9
2026-03-03T13:18:46.494432+00:00,DOWN:46991409,0.975,0.981,0.006000000000000005,0.6116207951070342,80,13,True,69448.9
2026-03-03T13:35:09.888249+00:00,UP:65670593,0.02,0.022,0.0019999999999999983,9.090909090909085,16,84,True,69448.9
2026-03-03T13:35:10.014859+00:00,DOWN:46991409,0.978,0.98,0.0020000000000000018,0.20408163265306142,84,16,True,69448.9
2026-03-03T13:51:26.366353+00:00,UP:65670593,0.012,0.019,0.006999999999999999,36.84210526315789,9,86,True,69448.9
2026-03-03T13:51:26.473256+00:00,DOWN:46991409,0.981,0.988,0.007000000000000006,0.7085020242914986,86,9,True,69448.9
2026-03-03T14:07:33.823815+00:00,UP:65670593,0.018,0.02,0.0020000000000000018,10.000000000000009,16,81,True,69448.9
2026-03-03T14:07:33.937457+00:00,DOWN:46991409,0.98,0.982,0.0020000000000000018,0.20366598778004094,81,16,True,69448.9
2026-03-03T14:23:34.380039+00:00,UP:65670593,0.027,0.037,0.009999999999999998,27.027027027027025,20,78,True,69448.9
2026-03-03T14:23:34.496525+00:00,DOWN:46991409,0.963,0.973,0.010000000000000009,1.0277492291880792,78,20,True,69448.9
2026-03-03T14:39:09.759339+00:00,UP:65670593,0.02,0.021,0.0010000000000000009,4.761904761904765,17,82,True,69448.9
2026-03-03T14:39:09.868863+00:00,DOWN:46991409,0.979,0.98,0.0010000000000000009,0.10204081632653071,82,17,True,69448.9
2026-03-03T14:55:00.361099+00:00,UP:65670593,0.009,0.011,0.002,18.181818181818183,9,85,True,69448.9
2026-03-03T14:55:00.460758+00:00,DOWN:46991409,0.989,0.991,0.0020000000000000018,0.20181634712411722,85,9,True,69448.9
2026-03-03T15:11:26.045852+00:00,UP:65670593,0.005,0.008,0.003,37.5,5,88,True,69448.9
2026-03-03T15:11:26.169775+00:00,DOWN:46991409,0.992,0.995,0.0030000000000000027,0.3015075376884425,88,5,True,69448.9
2026-03-03T15:27:23.962435+00:00,UP:65670593,0.004,0.006,0.002,33.33333333333333,4,87,True,69448.9
2026-03-03T15:27:24.061260+00:00,DOWN:46991409,0.994,0.996,0.0020000000000000018,0.20080321285140582,87,4,True,69448.9
2026-03-03T15:43:06.130036+00:00,UP:65670593,0.011,0.014,0.003000000000000001,21.428571428571434,8,81,True,69448.9
2026-03-03T15:43:06.412362+00:00,DOWN:46991409,0.986,0.989,0.0030000000000000027,0.30333670374115296,81,8,True,69448.9
2026-03-03T15:58:53.969784+00:00,UP:65670593,0.007,0.011,0.003999999999999999,36.36363636363636,7,81,True,69448.9
2026-03-03T15:58:54.088771+00:00,DOWN:46991409,0.989,0.993,0.0040000000000000036,0.40281973816717054,81,7,True,69448.9
2026-03-03T16:15:18.734894+00:00,UP:65670593,0.072,0.09,0.018000000000000002,20.000000000000004,26,71,True,69448.9
2026-03-03T16:15:18.906817+00:00,DOWN:46991409,0.91,0.928,0.018000000000000016,1.939655172413795,71,26,True,69448.9
2026-03-03T16:31:40.479669+00:00,UP:65670593,0.034,0.039,0.0049999999999999975,12.820512820512814,27,79,True,69448.9
2026-03-03T16:31:40.613511+00:00,DOWN:46991409,0.961,0.966,0.0050000000000000044,0.5175983436853007,77,27,True,69448.9
2026-03-03T16:48:10.821707+00:00,UP:65670593,0.003,0.006,0.003,50.0,3,77,True,69448.9
2026-03-03T16:48:10.971082+00:00,DOWN:46991409,0.994,0.997,0.0030000000000000027,0.3009027081243734,77,3,True,69448.9
2026-03-03T17:04:15.707748+00:00,UP:10005710,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,68079.21
2026-03-03T17:04:15.804511+00:00,DOWN:11586835,0.52,0.54,0.020000000000000018,3.703703703703707,52,46,True,68079.21
2026-03-03T17:20:28.369096+00:00,UP:10005710,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,68079.21
2026-03-03T17:20:28.485896+00:00,DOWN:11586835,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,68079.21
2026-03-03T17:36:48.256518+00:00,UP:10005710,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,68079.21
2026-03-03T17:36:48.391054+00:00,DOWN:11586835,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,68079.21
2026-03-03T17:53:21.549696+00:00,UP:10005710,0.55,0.56,0.010000000000000009,1.785714285714287,55,44,True,68079.21
2026-03-03T17:53:21.658552+00:00,DOWN:11586835,0.44,0.45,0.010000000000000009,2.222222222222224,44,55,True,68079.21
2026-03-03T18:10:09.767087+00:00,UP:10005710,0.52,0.54,0.020000000000000018,3.703703703703707,52,46,True,68079.21
2026-03-03T18:10:09.885795+00:00,DOWN:11586835,0.46,0.48,0.019999999999999962,4.166666666666659,46,52,True,68079.21
2026-03-03T18:26:36.475642+00:00,UP:10005710,0.58,0.6,0.020000000000000018,3.3333333333333366,58,40,True,68079.21
2026-03-03T18:26:36.588411+00:00,DOWN:11586835,0.4,0.42,0.019999999999999962,4.761904761904753,40,58,True,68079.21
2026-03-03T18:43:00.458875+00:00,UP:10005710,0.62,0.63,0.010000000000000009,1.5873015873015885,62,37,True,68079.21
2026-03-03T18:43:00.583243+00:00,DOWN:11586835,0.37,0.38,0.010000000000000009,2.6315789473684235,37,62,True,68079.21
2026-03-03T18:59:05.350757+00:00,UP:10005710,0.6,0.61,0.010000000000000009,1.6393442622950833,60,39,True,68079.21
2026-03-03T18:59:05.479785+00:00,DOWN:11586835,0.39,0.4,0.010000000000000009,2.500000000000002,39,60,True,68079.21
2026-03-03T19:15:24.399790+00:00,UP:10005710,0.59,0.61,0.020000000000000018,3.2786885245901667,59,39,True,68079.21
2026-03-03T19:15:24.504151+00:00,DOWN:11586835,0.39,0.41,0.019999999999999962,4.878048780487796,39,59,True,68079.21
2026-03-03T19:31:24.967735+00:00,UP:10005710,0.59,0.6,0.010000000000000009,1.6666666666666683,59,40,True,68079.21
2026-03-03T19:31:25.080222+00:00,DOWN:11586835,0.4,0.41,0.009999999999999953,2.4390243902438913,40,59,True,68079.21
2026-03-03T19:47:43.718694+00:00,UP:10005710,0.61,0.62,0.010000000000000009,1.6129032258064528,60,38,True,68079.21
2026-03-03T19:47:43.856171+00:00,DOWN:11586835,0.38,0.39,0.010000000000000009,2.5641025641025665,38,60,True,68079.21
2026-03-03T20:04:11.211954+00:00,UP:10005710,0.56,0.58,0.019999999999999907,3.4482758620689493,56,42,True,68079.21
2026-03-03T20:04:11.320625+00:00,DOWN:11586835,0.42,0.44,0.020000000000000018,4.545454545454549,42,56,True,68079.21
2026-03-03T20:20:15.614893+00:00,UP:10005710,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,68079.21
2026-03-03T20:20:15.707121+00:00,DOWN:11586835,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,68079.21
2026-03-03T20:36:22.063074+00:00,UP:10005710,0.57,0.58,0.010000000000000009,1.7241379310344844,57,42,True,68079.21
2026-03-03T20:36:22.204998+00:00,DOWN:11586835,0.42,0.43,0.010000000000000009,2.325581395348839,42,57,True,68079.21
2026-03-03T20:52:31.993358+00:00,UP:10005710,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,68079.21
2026-03-03T20:52:32.100131+00:00,DOWN:11586835,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,68079.21
2026-03-03T21:09:13.279758+00:00,UP:10005710,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,68079.21
2026-03-03T21:09:13.415020+00:00,DOWN:11586835,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,68079.21
2026-03-03T21:25:39.846393+00:00,UP:10005710,0.49,0.5,0.010000000000000009,2.0000000000000018,49,50,True,68079.21
2026-03-03T21:25:39.974270+00:00,DOWN:11586835,0.5,0.51,0.010000000000000009,1.960784313725492,50,49,True,68079.21
2026-03-03T21:41:49.661278+00:00,UP:10005710,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,68079.21
2026-03-03T21:41:49.810617+00:00,DOWN:11586835,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,68079.21
2026-03-03T21:57:59.265419+00:00,UP:10005710,0.49,0.5,0.010000000000000009,2.0000000000000018,49,50,True,68079.21
2026-03-03T21:57:59.383352+00:00,DOWN:11586835,0.5,0.51,0.010000000000000009,1.960784313725492,50,49,True,68079.21
2026-03-03T22:14:20.511589+00:00,UP:10005710,0.55,0.56,0.010000000000000009,1.785714285714287,55,44,True,68079.21
2026-03-03T22:14:20.612746+00:00,DOWN:11586835,0.44,0.45,0.010000000000000009,2.222222222222224,44,55,True,68079.21
2026-03-03T22:30:18.155731+00:00,UP:10005710,0.54,0.55,0.010000000000000009,1.8181818181818195,54,45,True,68079.21
2026-03-03T22:30:18.329489+00:00,DOWN:11586835,0.45,0.46,0.010000000000000009,2.1739130434782625,45,54,True,68079.21
2026-03-03T22:46:27.832268+00:00,UP:10005710,0.56,0.57,0.009999999999999898,1.7543859649122628,56,43,True,68079.21
2026-03-03T22:46:27.942026+00:00,DOWN:11586835,0.43,0.44,0.010000000000000009,2.2727272727272747,43,56,True,68079.21
2026-03-03T23:02:42.450465+00:00,UP:10005710,0.55,0.57,0.019999999999999907,3.508771929824545,55,43,True,68079.21
2026-03-03T23:02:42.551682+00:00,DOWN:11586835,0.43,0.44,0.010000000000000009,2.2727272727272747,43,56,True,68079.21
2026-03-03T23:18:51.311302+00:00,UP:10005710,0.6,0.61,0.010000000000000009,1.6393442622950833,60,39,True,68079.21
2026-03-03T23:18:51.412399+00:00,DOWN:11586835,0.39,0.4,0.010000000000000009,2.500000000000002,39,60,True,68079.21
2026-03-03T23:34:42.345876+00:00,UP:10005710,0.59,0.6,0.010000000000000009,1.6666666666666683,59,40,True,68079.21
2026-03-03T23:34:42.441396+00:00,DOWN:11586835,0.4,0.41,0.009999999999999953,2.4390243902438913,40,59,True,68079.21
2026-03-03T23:50:39.316924+00:00,UP:10005710,0.58,0.59,0.010000000000000009,1.6949152542372898,58,41,True,68079.21
2026-03-03T23:50:39.422121+00:00,DOWN:11586835,0.41,0.42,0.010000000000000009,2.380952380952383,41,58,True,68079.21
2026-03-04T00:07:41.032787+00:00,UP:10005710,0.55,0.57,0.019999999999999907,3.508771929824545,55,43,True,68079.21
2026-03-04T00:07:41.126074+00:00,DOWN:11586835,0.43,0.45,0.020000000000000018,4.444444444444448,43,55,True,68079.21
2026-03-04T00:23:37.720054+00:00,UP:10005710,0.58,0.59,0.010000000000000009,1.6949152542372898,58,41,True,68079.21
2026-03-04T00:23:37.808148+00:00,DOWN:11586835,0.41,0.42,0.010000000000000009,2.380952380952383,41,58,True,68079.21
2026-03-04T00:39:43.174642+00:00,UP:10005710,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,68079.21
2026-03-04T00:39:43.256586+00:00,DOWN:11586835,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,68079.21
2026-03-04T00:55:22.494811+00:00,UP:10005710,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,68079.21
2026-03-04T00:55:22.595328+00:00,DOWN:11586835,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,68079.21
2026-03-04T01:11:13.474596+00:00,UP:10005710,0.53,0.55,0.020000000000000018,3.636363636363639,53,45,True,68079.21
2026-03-04T01:11:13.561304+00:00,DOWN:11586835,0.45,0.47,0.019999999999999962,4.255319148936162,45,53,True,68079.21
2026-03-04T01:26:51.560049+00:00,UP:10005710,0.49,0.5,0.010000000000000009,2.0000000000000018,49,50,True,68079.21
2026-03-04T01:26:51.657656+00:00,DOWN:11586835,0.5,0.51,0.010000000000000009,1.960784313725492,50,49,True,68079.21
2026-03-04T01:42:25.110400+00:00,UP:10005710,0.69,0.7,0.010000000000000009,1.42857142857143,69,30,True,68079.21
2026-03-04T01:42:25.214557+00:00,DOWN:11586835,0.3,0.31,0.010000000000000009,3.2258064516129057,30,69,True,68079.21
2026-03-04T01:58:17.696816+00:00,UP:10005710,0.59,0.6,0.010000000000000009,1.6666666666666683,59,40,True,68079.21
2026-03-04T01:58:17.798584+00:00,DOWN:11586835,0.4,0.41,0.009999999999999953,2.4390243902438913,40,59,True,68079.21
2026-03-04T02:13:23.895656+00:00,UP:10005710,0.58,0.59,0.010000000000000009,1.6949152542372898,58,41,True,68079.21
2026-03-04T02:13:23.981856+00:00,DOWN:11586835,0.41,0.42,0.010000000000000009,2.380952380952383,41,58,True,68079.21
2026-03-04T02:28:23.557153+00:00,UP:10005710,0.5,0.52,0.020000000000000018,3.8461538461538494,50,48,True,68079.21
2026-03-04T02:28:23.661066+00:00,DOWN:11586835,0.48,0.5,0.020000000000000018,4.0000000000000036,48,50,True,68079.21
2026-03-04T02:43:28.579938+00:00,UP:10005710,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,68079.21
2026-03-04T02:43:28.682997+00:00,DOWN:11586835,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,68079.21
2026-03-04T02:58:58.743391+00:00,UP:10005710,0.57,0.59,0.020000000000000018,3.3898305084745797,44,34,True,68079.21
2026-03-04T02:58:58.842971+00:00,DOWN:11586835,0.41,0.43,0.020000000000000018,4.651162790697678,34,44,True,68079.21
2026-03-04T03:14:05.108549+00:00,UP:10005710,0.56,0.57,0.009999999999999898,1.7543859649122628,43,36,True,68079.21
2026-03-04T03:14:05.225600+00:00,DOWN:11586835,0.43,0.44,0.010000000000000009,2.2727272727272747,36,43,True,68079.21
2026-03-04T03:29:32.010549+00:00,UP:10005710,0.47,0.48,0.010000000000000009,2.0833333333333353,34,45,True,68079.21
2026-03-04T03:29:32.108508+00:00,DOWN:11586835,0.52,0.53,0.010000000000000009,1.8867924528301903,45,34,True,68079.21
2026-03-04T03:44:23.078069+00:00,UP:10005710,0.35,0.36,0.010000000000000009,2.7777777777777803,28,58,True,68079.21
2026-03-04T03:44:23.170354+00:00,DOWN:11586835,0.64,0.65,0.010000000000000009,1.5384615384615397,58,28,True,68079.21
2026-03-04T03:59:09.653553+00:00,UP:10005710,0.4,0.41,0.009999999999999953,2.4390243902438913,34,53,True,68079.21
2026-03-04T03:59:09.760935+00:00,DOWN:11586835,0.59,0.6,0.010000000000000009,1.6666666666666683,53,34,True,68079.21
2026-03-04T04:14:31.710104+00:00,UP:10005710,0.43,0.44,0.010000000000000009,2.2727272727272747,34,50,True,68079.21
2026-03-04T04:14:31.798430+00:00,DOWN:11586835,0.56,0.57,0.009999999999999898,1.7543859649122628,50,34,True,68079.21
2026-03-04T04:29:21.811956+00:00,UP:10005710,0.39,0.4,0.010000000000000009,2.500000000000002,32,54,True,68079.21
2026-03-04T04:29:21.896510+00:00,DOWN:11586835,0.6,0.61,0.010000000000000009,1.6393442622950833,54,32,True,68079.21
2026-03-04T04:44:09.754148+00:00,UP:10005710,0.39,0.4,0.010000000000000009,2.500000000000002,30,53,True,68079.21
2026-03-04T04:44:09.852342+00:00,DOWN:11586835,0.6,0.61,0.010000000000000009,1.6393442622950833,53,30,True,68079.21
2026-03-04T04:59:04.097916+00:00,UP:10005710,0.43,0.44,0.010000000000000009,2.2727272727272747,33,49,True,68079.21
2026-03-04T04:59:04.187464+00:00,DOWN:11586835,0.56,0.57,0.009999999999999898,1.7543859649122628,49,33,True,68079.21
2026-03-04T05:13:56.941504+00:00,UP:10005710,0.45,0.46,0.010000000000000009,2.1739130434782625,34,47,True,68079.21
2026-03-04T05:13:57.043065+00:00,DOWN:11586835,0.54,0.55,0.010000000000000009,1.8181818181818195,47,34,True,68079.21
2026-03-04T05:28:55.607797+00:00,UP:10005710,0.42,0.44,0.020000000000000018,4.545454545454549,31,49,True,68079.21
2026-03-04T05:28:55.704069+00:00,DOWN:11586835,0.56,0.58,0.019999999999999907,3.4482758620689493,49,31,True,68079.21
2026-03-04T05:44:17.970039+00:00,UP:10005710,0.54,0.55,0.010000000000000009,1.8181818181818195,43,38,True,68079.21
2026-03-04T05:44:18.060002+00:00,DOWN:11586835,0.45,0.46,0.010000000000000009,2.1739130434782625,38,43,True,68079.21
2026-03-04T05:59:05.309254+00:00,UP:10005710,0.55,0.57,0.019999999999999907,3.508771929824545,44,37,True,68079.21
2026-03-04T05:59:05.407665+00:00,DOWN:11586835,0.43,0.45,0.020000000000000018,4.444444444444448,37,44,True,68079.21
2026-03-04T06:14:17.838926+00:00,UP:10005710,0.51,0.53,0.020000000000000018,3.7735849056603805,40,41,True,68079.21
2026-03-04T06:14:17.934812+00:00,DOWN:11586835,0.47,0.49,0.020000000000000018,4.081632653061228,41,40,True,68079.21
2026-03-04T06:29:21.629480+00:00,UP:10005710,0.52,0.53,0.010000000000000009,1.8867924528301903,41,41,True,68079.21
2026-03-04T06:29:21.735725+00:00,DOWN:11586835,0.47,0.48,0.010000000000000009,2.0833333333333353,41,41,True,68079.21
2026-03-04T06:44:05.639596+00:00,UP:10005710,0.65,0.66,0.010000000000000009,1.5151515151515165,54,29,True,68079.21
2026-03-04T06:44:05.735826+00:00,DOWN:11586835,0.34,0.35,0.009999999999999953,2.857142857142844,29,54,True,68079.21
2026-03-04T06:58:28.852052+00:00,UP:10005710,0.62,0.63,0.010000000000000009,1.5873015873015885,51,32,True,68079.21
